"","artist_name","edition_number","year","artist_nationality","artist_nationality_other","artist_gender","artist_race","artist_ethnicity","book","space_ratio_per_page_total","artist_unique_id","moma_count_to_year","whitney_count_to_year","artist_race_nwi"
"1000","Jean Baptiste Greuze",10,1996,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.3338051226,197,0,0,"White"
"1001","Jean Baptiste Greuze",11,2001,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.3334612659,197,0,0,"White"
"1002","Jean Baptiste Greuze",12,2005,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.3629991181,197,0,0,"White"
"1003","Jean Baptiste Greuze",13,2009,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.3571417564,197,0,0,"White"
"1004","Jean Baptiste Greuze",14,2013,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.3692077728,197,0,0,"White"
"1005","Jean Baptiste Greuze",15,2016,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.391649915,197,0,0,"White"
"1006","Jean Baptiste Greuze",16,2020,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.3556240795,197,0,0,"White"
"1007","Jean Dubuffet",5,1970,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.3557312253,198,7,0,"White"
"1008","Jean Dubuffet",6,1975,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.4530498878,198,8,0,"White"
"1009","Jean Dubuffet",7,1980,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.3590627639,198,10,0,"White"
"1010","Jean Dubuffet",10,1996,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.3529040619,198,12,0,"White"
"1011","Jean Dubuffet",11,2001,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.2577350024,198,13,0,"White"
"1012","Jean Dubuffet",12,2005,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.2437581729,198,13,0,"White"
"1013","Jean Dubuffet",13,2009,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.2664848289,198,14,0,"White"
"1014","Jean Dubuffet",14,2013,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.2540797929,198,14,0,"White"
"1015","Jean Dubuffet",15,2016,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.4594556982,198,15,0,"White"
"1016","Jean Dubuffet",16,2020,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.4756535346,198,15,0,"White"
"1017","Jean François Millet",1,1926,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.4922675335,199,0,0,"White"
"1018","Jean François Millet",2,1936,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.2347713749,199,0,0,"White"
"1019","Jean François Millet",4,1959,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.7953137625,199,0,0,"White"
"1020","Jean François Millet",5,1970,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.3424853501,199,0,0,"White"
"1021","Jean François Millet",6,1975,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.353381049,199,0,0,"White"
"1022","Jean François Millet",7,1980,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.2921826625,199,0,0,"White"
"1023","Jean François Millet",8,1986,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.2995196627,199,0,0,"White"
"1024","Jean François Millet",9,1991,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.275377129,199,0,0,"White"
"1025","Jean François Millet",10,1996,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.350312063,199,0,0,"White"
"1026","Jean François Millet",11,2001,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.2703412848,199,0,0,"White"
"1027","Jean François Millet",12,2005,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.4060912934,199,0,0,"White"
"1028","Jean François Millet",13,2009,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.471699567,199,0,0,"White"
"1029","Jean François Millet",14,2013,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.4011218467,199,0,0,"White"
"1030","Jean François Millet",15,2016,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.43607546,199,0,0,"White"
"1031","Jean François Millet",16,2020,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.4848429062,199,0,0,"White"
"1032","Jean Honoré Fragonard",5,1970,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.8121311024,200,0,0,"White"
"1033","Jean Honoré Fragonard",6,1975,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.8248050422,200,0,0,"White"
"1034","Jean Honoré Fragonard",7,1980,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.666619758,200,0,0,"White"
"1035","Jean Honoré Fragonard",8,1986,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.6713663695,200,0,0,"White"
"1036","Jean Honoré Fragonard",9,1991,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.2398053528,200,0,0,"White"
"1037","Jean Honoré Fragonard",10,1996,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.5003239999,200,0,0,"White"
"1038","Jean Honoré Fragonard",11,2001,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.3124409542,200,0,0,"White"
"1039","Jean Honoré Fragonard",12,2005,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.4744548855,200,0,0,"White"
"1040","Jean Honoré Fragonard",13,2009,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.6348296426,200,0,0,"White"
"1041","Jean Honoré Fragonard",14,2013,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.5487494799,200,0,0,"White"
"1042","Jean Honoré Fragonard",15,2016,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.3119993815,200,0,0,"White"
"1043","Jean Honoré Fragonard",16,2020,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.2461493618,200,0,0,"White"
"1044","Jean Louis Ernest Meissonier",7,1980,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.3941035744,201,0,0,"White"
"1045","Jean-Baptiste Chardin",4,1959,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.5224346889,203,0,0,"White"
"1046","Jean-Baptiste Chardin",10,1996,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.3552061662,203,0,0,"White"
"1047","Jean-Léon Gérôme",5,1970,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.5197681442,204,1,0,"White"
"1048","Jean-Léon Gérôme",6,1975,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.5274009187,204,1,0,"White"
"1049","Jean-Léon Gérôme",7,1980,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.5401245426,204,1,0,"White"
"1050","Jean-Léon Gérôme",8,1986,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.576819407,204,1,0,"White"
"1051","Jean-Léon Gérôme",9,1991,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.4287104623,204,1,0,"White"
"1052","Jean-Léon Gérôme",10,1996,"French","French","Male","White","Not Hispanic or Latino origin","Gardner",0.524879779,204,1,0,"White"
"1053","Jean-Michel Basquiat",14,2013,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Gardner",0.323887014,205,5,3,"Non-White"
"1054","Jean-Michel Basquiat",15,2016,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Gardner",0.4335240452,205,6,4,"Non-White"
"1055","Jean-Michel Basquiat",16,2020,"American","American","Male","Black or African American","Not Hispanic or Latino origin","Gardner",0.3352816642,205,6,5,"Non-White"
"1056","Jenny Saville",14,2013,"British","British","Female","White","Not Hispanic or Latino origin","Gardner",0.2686422264,207,0,0,"White"
"1057","Jenny Saville",15,2016,"British","British","Female","White","Not Hispanic or Latino origin","Gardner",0.2699860832,207,0,0,"White"
"1058","Jenny Saville",16,2020,"British","British","Female","White","Not Hispanic or Latino origin","Gardner",0.2640832106,207,0,0,"White"
"1059","Joan Miró",3,1948,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Gardner",0.6897490337,209,3,0,"White"
"1060","Joan Miró",4,1959,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Gardner",0.4402639375,209,6,0,"White"
"1061","Joan Miró",5,1970,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Gardner",0.5742987634,209,8,0,"White"
"1062","Joan Miró",6,1975,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Gardner",0.7653028523,209,10,0,"White"
"1063","Joan Miró",7,1980,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Gardner",0.4872642837,209,11,0,"White"
"1064","Joan Miró",8,1986,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Gardner",0.4997581035,209,13,0,"White"
"1065","Joan Miró",9,1991,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Gardner",0.4917761557,209,13,0,"White"
"1066","Joan Miró",10,1996,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Gardner",0.7366563214,209,15,0,"White"
"1067","Joan Miró",11,2001,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Gardner",0.651349197,209,17,0,"White"
"1068","Joan Miró",12,2005,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Gardner",0.4177386492,209,17,0,"White"
"1069","Joan Miró",13,2009,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Gardner",0.4684326507,209,19,0,"White"
"1070","Joan Miró",14,2013,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Gardner",0.4094278273,209,19,0,"White"
"1071","Joan Miró",15,2016,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Gardner",0.3443018401,209,19,0,"White"
"1072","Joan Miró",16,2020,"Spanish","Spanish","Male","White","Hispanic or Latino origin","Gardner",0.3050902062,209,20,0,"White"
"1073","Joan Mitchell",15,2016,"American","American","Female","White","Not Hispanic or Latino origin","Gardner",0.4140714396,210,0,14,"White"
"1074","Joan Mitchell",16,2020,"American","American","Female","White","Not Hispanic or Latino origin","Gardner",0.3738033873,210,0,14,"White"
"1075","Joanne Leonard",9,1991,"American","American","Female","White","Not Hispanic or Latino origin","Gardner",0.2888564477,211,0,0,"White"
"1076","Johann Zoffany",7,1980,"German","German","Male","White","Not Hispanic or Latino origin","Gardner",0.330952716,213,0,0,"White"
"1077","John Constable",1,1926,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.6492572892,215,0,0,"White"
"1078","John Constable",2,1936,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.4188850611,215,0,0,"White"
"1079","John Constable",3,1948,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.5597746203,215,0,0,"White"
"1080","John Constable",4,1959,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.6177753838,215,1,0,"White"
"1081","John Constable",5,1970,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.5986711738,215,1,0,"White"
"1082","John Constable",6,1975,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.6059181711,215,1,0,"White"
"1083","John Constable",7,1980,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.6637172812,215,1,0,"White"
"1084","John Constable",8,1986,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.6840140991,215,1,0,"White"
"1085","John Constable",9,1991,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.6666017843,215,1,0,"White"
"1086","John Constable",10,1996,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.788342826,215,1,0,"White"
"1087","John Constable",11,2001,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.6067843647,215,1,0,"White"
"1088","John Constable",12,2005,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.5769090411,215,1,0,"White"
"1089","John Constable",13,2009,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.4578151727,215,1,0,"White"
"1090","John Constable",14,2013,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.4944755212,215,1,0,"White"
"1091","John Constable",15,2016,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.6821091696,215,1,0,"White"
"1092","John Constable",16,2020,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.6003313697,215,1,0,"White"
"1093","John Everett Millais",7,1980,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.6450182944,217,0,0,"White"
"1094","John Everett Millais",8,1986,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.6883682355,217,0,0,"White"
"1095","John Everett Millais",9,1991,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.5565287916,217,0,0,"White"
"1096","John Everett Millais",10,1996,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.6919784455,217,0,0,"White"
"1097","John Everett Millais",11,2001,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.6050129901,217,0,0,"White"
"1098","John Everett Millais",12,2005,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.3626189825,217,0,0,"White"
"1099","John Everett Millais",13,2009,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.4430678193,217,0,0,"White"
"1100","John Everett Millais",14,2013,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.4236974712,217,0,0,"White"
"1101","John Everett Millais",15,2016,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.4611721045,217,0,0,"White"
"1102","John Everett Millais",16,2020,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.3753681885,217,0,0,"White"
"1103","John Flaxman",7,1980,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.3652898959,218,0,0,"White"
"1104","John Flaxman",8,1986,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.3718639851,218,0,0,"White"
"1105","John Flaxman",10,1996,"British","British","Male","White","Not Hispanic or Latino origin","Gardner",0.4496436002,218,0,0,"White"
"1106","John H. Twachtman",2,1936,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.3929689947,219,0,0,"White"
"1107","John James Audubon",9,1991,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.4332846715,221,2,0,"White"
"1108","John Marin",3,1948,"American","American","Male","White","Not Hispanic or Latino origin","Gardner",0.5607273123,222,1,8,"White"
